Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Eligible,Lambda,Line,Over_Odds,Under_Odds,P_Over,P_Under,Lean,Actual_Result,Graded,Hit,Profit
2025-01-20,Carolina Hurricanes,CAR,Chicago Blackhawks,CHI,4,3,7,True,6.1076,6.0,-102,-115,0.5714,0.4286,Toss-up,Over,False,False,
2025-01-20,Minnesota Wild,MIN,Colorado Avalanche,COL,3,1,4,True,6.1517,6.0,-105,-115,0.5784,0.4216,Toss-up,Under,False,False,
2025-01-20,Pittsburgh Penguins,PIT,Los Angeles Kings,LAK,5,1,6,True,5.7724,5.5,-115,-104,0.5171,0.4829,Toss-up,Over,False,False,
2025-01-20,Columbus Blue Jackets,CBJ,New York Islanders,NYI,1,3,4,True,6.1131,5.5,-121,-100,0.5723,0.4277,Toss-up,Under,False,False,
2025-01-20,Buffalo Sabres,BUF,Seattle Kraken,SEA,4,6,10,True,6.5218,5.5,-120,-100,0.6341,0.3659,Over,Over,True,True,83.33
2025-01-20,Tampa Bay Lightning,TBL,Toronto Maple Leafs,TOR,3,5,8,True,6.3055,6.5,-105,-115,0.4426,0.5574,Toss-up,Over,False,False,
2025-01-20,Winnipeg Jets,WPG,Utah Hockey Club,UTA,2,5,7,True,5.5645,5.5,-120,-100,0.4821,0.5179,Toss-up,Over,False,False,
2025-01-20,St. Louis Blues,STL,Vegas Golden Knights,VGK,5,4,9,True,5.7253,5.5,-120,-100,0.5093,0.4907,Toss-up,Over,False,False,
2025-01-21,Florida Panthers,FLA,Anaheim Ducks,ANA,5,2,7,True,5.5594,5.5,-120,-100,0.4812,0.5188,Toss-up,Over,False,False,
2025-01-21,Carolina Hurricanes,CAR,Dallas Stars,DAL,2,1,3,True,5.6400,5.5,-120,-100,0.4949,0.5051,Toss-up,Under,False,False,
2025-01-21,Washington Capitals,WSH,Edmonton Oilers,EDM,3,2,5,True,5.5720,5.5,-121,102,0.4834,0.5166,Toss-up,Under,False,False,
2025-01-21,Tampa Bay Lightning,TBL,Montreal Canadiens,MTL,2,3,5,True,6.5332,6.5,-100,-120,0.4787,0.5213,Toss-up,Under,False,False,
2025-01-21,San Jose Sharks,SJS,Nashville Predators,NSH,5,7,12,True,5.8223,6.0,-104,-115,0.5254,0.4746,Toss-up,Over,False,False,
2025-01-21,Ottawa Senators,OTT,New York Rangers,NYR,0,5,5,True,5.3857,5.5,-120,-101,0.4514,0.5486,Toss-up,Under,False,False,
2025-01-21,Detroit Red Wings,DET,Philadelphia Flyers,PHI,1,2,3,True,6.5674,6.0,-110,-110,0.6407,0.3593,Over,Under,True,False,-100.00
2025-01-21,Buffalo Sabres,BUF,Vancouver Canucks,VAN,3,2,5,True,6.2863,6.0,-104,-115,0.5991,0.4009,Toss-up,Under,False,False,
2025-01-22,Winnipeg Jets,WPG,Colorado Avalanche,COL,3,2,5,True,5.7535,5.5,-115,-105,0.5140,0.4860,Toss-up,Under,False,False,
2025-01-22,Florida Panthers,FLA,Los Angeles Kings,LAK,1,2,3,True,5.2960,5.5,-101,-118,0.4358,0.5642,Toss-up,Under,False,False,
2025-01-22,Boston Bruins,BOS,New Jersey Devils,NJD,1,5,6,True,5.5817,5.5,-108,-109,0.4850,0.5150,Toss-up,Over,False,False,
2025-01-22,Columbus Blue Jackets,CBJ,Toronto Maple Leafs,TOR,5,1,6,True,6.4667,6.5,-110,-110,0.4682,0.5318,Toss-up,Under,False,False,
2025-01-23,Pittsburgh Penguins,PIT,Anaheim Ducks,ANA,1,5,6,True,6.0748,6.0,-115,-105,0.5663,0.4337,Toss-up,Push,False,False,
2025-01-23,Ottawa Senators,OTT,Boston Bruins,BOS,0,2,2,True,5.5791,5.5,-112,-106,0.4846,0.5154,Toss-up,Under,False,False,
2025-01-23,Columbus Blue Jackets,CBJ,Carolina Hurricanes,CAR,4,7,11,True,6.0255,6.0,-115,-105,0.5584,0.4416,Toss-up,Over,False,False,
2025-01-23,Buffalo Sabres,BUF,Calgary Flames,CGY,2,5,7,True,5.9887,5.5,-120,102,0.5525,0.4475,Toss-up,Over,False,False,
2025-01-23,Montreal Canadiens,MTL,Detroit Red Wings,DET,2,4,6,True,6.3880,6.0,-112,-106,0.6145,0.3855,Over,Push,False,False,
2025-01-23,Vancouver Canucks,VAN,Edmonton Oilers,EDM,2,6,8,True,5.7974,5.5,-120,101,0.5212,0.4788,Toss-up,Over,False,False,
2025-01-23,Utah Hockey Club,UTA,Minnesota Wild,MIN,4,0,4,True,5.8186,6.0,-105,-115,0.5248,0.4752,Toss-up,Under,False,False,
2025-01-23,Philadelphia Flyers,PHI,New York Rangers,NYR,1,6,7,True,6.1122,5.5,-120,-100,0.5722,0.4278,Toss-up,Over,False,False,
2025-01-23,Washington Capitals,WSH,Seattle Kraken,SEA,3,0,3,True,5.9167,5.5,-115,-105,0.5408,0.4592,Toss-up,Under,False,False,
2025-01-23,Nashville Predators,NSH,San Jose Sharks,SJS,6,5,11,True,6.2753,6.0,-120,-100,0.5975,0.4025,Toss-up,Over,False,False,
2025-01-23,Vegas Golden Knights,VGK,St. Louis Blues,STL,4,2,6,True,5.9506,6.0,-115,-105,0.5464,0.4536,Toss-up,Push,False,False,
2025-01-24,Tampa Bay Lightning,TBL,Chicago Blackhawks,CHI,4,3,7,True,6.4928,6.5,-128,110,0.4723,0.5277,Toss-up,Over,False,False,
2025-01-24,Vegas Golden Knights,VGK,Dallas Stars,DAL,3,4,7,True,5.6027,6.0,105,-125,0.4886,0.5114,Toss-up,Over,False,False,
2025-01-24,Philadelphia Flyers,PHI,New York Islanders,NYI,1,3,4,True,5.9152,5.5,-120,103,0.5406,0.4594,Toss-up,Under,False,False,
2025-01-24,Utah Hockey Club,UTA,Winnipeg Jets,WPG,2,5,7,True,5.5399,5.5,-116,-102,0.4779,0.5221,Toss-up,Over,False,False,
2025-01-25,Nashville Predators,NSH,Anaheim Ducks,ANA,2,5,7,True,5.9658,6.0,-120,-100,0.5488,0.4512,Toss-up,Over,False,False,
2025-01-25,Colorado Avalanche,COL,Boston Bruins,BOS,1,3,4,True,6.0629,6.0,102,-120,0.5644,0.4356,Toss-up,Under,False,False,
2025-01-25,Los Angeles Kings,LAK,Columbus Blue Jackets,CBJ,2,3,5,True,5.6510,6.0,105,-125,0.4968,0.5032,Toss-up,Under,False,False,
2025-01-25,Tampa Bay Lightning,TBL,Detroit Red Wings,DET,0,2,2,True,6.3494,6.5,-100,-120,0.4496,0.5504,Toss-up,Under,False,False,
2025-01-25,Buffalo Sabres,BUF,Edmonton Oilers,EDM,2,3,5,True,6.5386,6.5,-115,-105,0.4795,0.5205,Toss-up,Under,False,False,
2025-01-25,Calgary Flames,CGY,Minnesota Wild,MIN,5,4,9,True,5.5056,5.5,-118,-100,0.4720,0.5280,Toss-up,Over,False,False,
2025-01-25,New Jersey Devils,NJD,Montreal Canadiens,MTL,4,3,7,True,5.6352,6.0,-110,-110,0.4941,0.5059,Toss-up,Over,False,False,
2025-01-25,Carolina Hurricanes,CAR,New York Islanders,NYI,2,3,5,True,5.6531,5.5,-125,105,0.4971,0.5029,Toss-up,Under,False,False,
2025-01-25,Toronto Maple Leafs,TOR,Ottawa Senators,OTT,1,2,3,True,5.4718,5.5,-113,-105,0.4663,0.5337,Toss-up,Under,False,False,
2025-01-25,Pittsburgh Penguins,PIT,Seattle Kraken,SEA,1,4,5,True,6.5388,5.5,-115,-102,0.6366,0.3634,Over,Under,True,False,-100.00
2025-01-25,Florida Panthers,FLA,San Jose Sharks,SJS,7,2,9,True,6.2027,6.0,-115,-105,0.5863,0.4137,Toss-up,Over,False,False,
2025-01-25,Dallas Stars,DAL,St. Louis Blues,STL,2,0,2,True,5.6847,5.5,-120,-100,0.5025,0.4975,Toss-up,Under,False,False,
2025-01-25,Washington Capitals,WSH,Vancouver Canucks,VAN,1,2,3,True,5.5062,5.5,105,-125,0.4721,0.5279,Toss-up,Under,False,False,
2025-01-26,Minnesota Wild,MIN,Chicago Blackhawks,CHI,4,2,6,True,6.2170,6.0,-110,-110,0.5885,0.4115,Toss-up,Push,False,False,
2025-01-26,Colorado Avalanche,COL,New York Rangers,NYR,5,4,9,True,5.9124,6.0,-105,-115,0.5401,0.4599,Toss-up,Over,False,False,
2025-01-26,Utah Hockey Club,UTA,Ottawa Senators,OTT,1,3,4,True,5.1078,5.5,-116,-102,0.4030,0.5970,Toss-up,Under,False,False,
2025-01-26,Florida Panthers,FLA,Vegas Golden Knights,VGK,1,4,5,True,5.9278,6.0,-105,-115,0.5426,0.4574,Toss-up,Under,False,False,
2025-01-26,Calgary Flames,CGY,Winnipeg Jets,WPG,2,5,7,True,5.5420,5.5,-120,-100,0.4783,0.5217,Toss-up,Over,False,False,
2025-01-27,Los Angeles Kings,LAK,Detroit Red Wings,DET,2,5,7,True,5.2845,5.5,-105,-115,0.4338,0.5662,Toss-up,Over,False,False,
2025-01-27,Seattle Kraken,SEA,Edmonton Oilers,EDM,2,4,6,True,6.1340,6.5,-112,-105,0.4152,0.5848,Toss-up,Under,False,False,
2025-01-27,New Jersey Devils,NJD,Philadelphia Flyers,PHI,2,4,6,True,5.6179,5.5,-103,-116,0.4912,0.5088,Toss-up,Over,False,False,
2025-01-27,Pittsburgh Penguins,PIT,San Jose Sharks,SJS,1,2,3,True,6.7461,6.5,-112,-105,0.5118,0.4882,Toss-up,Under,False,False,
2025-01-27,Vancouver Canucks,VAN,St. Louis Blues,STL,5,2,7,True,5.6296,5.5,116,-135,0.4932,0.5068,Toss-up,Over,False,False,
2025-01-28,Boston Bruins,BOS,Buffalo Sabres,BUF,2,7,9,True,6.3610,6.0,-100,-120,0.6104,0.3896,Over,Over,True,True,100.00
2025-01-28,Washington Capitals,WSH,Calgary Flames,CGY,3,1,4,True,5.3051,5.5,-120,-100,0.4374,0.5626,Toss-up,Under,False,False,
2025-01-28,Winnipeg Jets,WPG,Montreal Canadiens,MTL,4,1,5,True,6.0619,5.5,-118,-100,0.5642,0.4358,Toss-up,Under,False,False,
2025-01-28,Colorado Avalanche,COL,New York Islanders,NYI,2,5,7,True,5.6923,6.0,105,-125,0.5037,0.4963,Toss-up,Over,False,False,
2025-01-28,Carolina Hurricanes,CAR,New York Rangers,NYR,4,0,4,True,6.0346,5.5,-120,101,0.5599,0.4401,Toss-up,Under,False,False,
2025-01-28,Anaheim Ducks,ANA,Seattle Kraken,SEA,6,4,10,True,5.8767,6.0,-100,-120,0.5343,0.4657,Toss-up,Over,False,False,
2025-01-28,Chicago Blackhawks,CHI,Tampa Bay Lightning,TBL,4,1,5,True,6.3677,6.5,-120,103,0.4525,0.5475,Toss-up,Under,False,False,
2025-01-28,Dallas Stars,DAL,Vegas Golden Knights,VGK,4,3,7,True,5.5248,6.0,102,-120,0.4753,0.5247,Toss-up,Over,False,False,
2025-01-29,Los Angeles Kings,LAK,Florida Panthers,FLA,0,3,3,True,5.2751,5.5,105,-125,0.4322,0.5678,Toss-up,Under,False,False,
2025-01-29,Philadelphia Flyers,PHI,New Jersey Devils,NJD,0,5,5,True,5.6322,5.5,-115,-105,0.4936,0.5064,Toss-up,Under,False,False,
2025-01-29,Vancouver Canucks,VAN,Nashville Predators,NSH,3,1,4,True,6.0780,5.5,-120,-100,0.5668,0.4332,Toss-up,Under,False,False,
2025-01-29,Minnesota Wild,MIN,Toronto Maple Leafs,TOR,3,1,4,True,6.0647,5.5,-114,-105,0.5647,0.4353,Toss-up,Under,False,False,
2025-01-29,Pittsburgh Penguins,PIT,Utah Hockey Club,UTA,3,2,5,True,6.0056,6.0,-110,-110,0.5552,0.4448,Toss-up,Under,False,False,
2025-01-30,Winnipeg Jets,WPG,Boston Bruins,BOS,6,2,8,True,5.8980,5.5,-110,-110,0.5378,0.4622,Toss-up,Over,False,False,
2025-01-30,Chicago Blackhawks,CHI,Carolina Hurricanes,CAR,2,3,5,True,6.1409,6.0,-115,-105,0.5767,0.4233,Toss-up,Under,False,False,
2025-01-30,Anaheim Ducks,ANA,Calgary Flames,CGY,1,4,5,True,5.6847,6.0,-105,-115,0.5024,0.4976,Toss-up,Under,False,False,
2025-01-30,Detroit Red Wings,DET,Edmonton Oilers,EDM,3,2,5,True,6.0133,6.5,-113,-105,0.3958,0.6042,Under,Under,True,True,95.24
2025-01-30,Minnesota Wild,MIN,Montreal Canadiens,MTL,4,0,4,True,6.1159,6.0,-110,-110,0.5727,0.4273,Toss-up,Under,False,False,
2025-01-30,Washington Capitals,WSH,Ottawa Senators,OTT,4,5,9,True,4.6858,5.5,115,-135,0.3291,0.6709,Under,Over,True,False,-100.00
2025-01-30,New York Islanders,NYI,Philadelphia Flyers,PHI,3,0,3,True,5.7845,5.5,-115,-105,0.5191,0.4809,Toss-up,Under,False,False,
2025-01-30,San Jose Sharks,SJS,Seattle Kraken,SEA,2,6,8,True,6.5639,6.0,-115,-105,0.6402,0.3598,Over,Over,True,True,86.96
2025-01-30,Los Angeles Kings,LAK,Tampa Bay Lightning,TBL,0,3,3,True,5.3139,5.5,-120,-100,0.4390,0.5610,Toss-up,Under,False,False,
2025-01-30,Columbus Blue Jackets,CBJ,Vegas Golden Knights,VGK,2,1,3,True,6.3617,6.5,102,-120,0.4516,0.5484,Toss-up,Under,False,False,
2025-01-31,Nashville Predators,NSH,Buffalo Sabres,BUF,3,4,7,True,6.6927,6.5,-118,-103,0.5036,0.4964,Toss-up,Over,False,False,
2025-01-31,St. Louis Blues,STL,Colorado Avalanche,COL,0,5,5,True,5.9815,6.0,-105,-115,0.5513,0.4487,Toss-up,Under,False,False,
2025-01-31,Vancouver Canucks,VAN,Dallas Stars,DAL,3,5,8,True,5.4346,5.5,-100,-120,0.4598,0.5402,Toss-up,Over,False,False,
2025-01-31,Columbus Blue Jackets,CBJ,Utah Hockey Club,UTA,3,2,5,True,6.0083,6.0,-110,-111,0.5557,0.4443,Toss-up,Under,False,False,
2025-02-01,New York Rangers,NYR,Boston Bruins,BOS,3,6,9,True,6.1484,6.0,-110,-110,0.5778,0.4222,Toss-up,Over,False,False,
2025-02-01,Los Angeles Kings,LAK,Carolina Hurricanes,CAR,4,2,6,True,5.1084,5.5,-109,-110,0.4030,0.5970,Toss-up,Over,False,False,
2025-02-01,Detroit Red Wings,DET,Calgary Flames,CGY,3,1,4,True,5.7114,5.5,-118,-100,0.5069,0.4931,Toss-up,Under,False,False,
2025-02-01,Toronto Maple Leafs,TOR,Edmonton Oilers,EDM,4,3,7,True,5.9875,6.5,-105,-115,0.3917,0.6083,Under,Over,True,False,-100.00
2025-02-01,Chicago Blackhawks,CHI,Florida Panthers,FLA,1,5,6,True,5.9951,6.0,-105,-115,0.5535,0.4465,Toss-up,Push,False,False,
2025-02-01,Minnesota Wild,MIN,Ottawa Senators,OTT,0,6,6,True,5.1947,5.5,105,-125,0.4182,0.5818,Toss-up,Over,False,False,
2025-02-01,Nashville Predators,NSH,Pittsburgh Penguins,PIT,0,3,3,True,6.3759,6.5,-102,-115,0.4538,0.5462,Toss-up,Under,False,False,
2025-02-01,New York Islanders,NYI,Tampa Bay Lightning,TBL,3,2,5,True,5.5131,6.0,-100,-120,0.4733,0.5267,Toss-up,Under,False,False,
2025-02-01,Winnipeg Jets,WPG,Washington Capitals,WSH,5,4,9,True,5.3255,5.5,105,-123,0.4410,0.5590,Toss-up,Over,False,False,
2025-02-02,Montreal Canadiens,MTL,Anaheim Ducks,ANA,2,3,5,True,6.0230,6.0,-120,-100,0.5580,0.4420,Toss-up,Under,False,False,
2025-02-02,New Jersey Devils,NJD,Buffalo Sabres,BUF,3,4,7,True,5.9753,6.0,-119,102,0.5503,0.4497,Toss-up,Over,False,False,
2025-02-02,Philadelphia Flyers,PHI,Colorado Avalanche,COL,0,2,2,True,6.0439,6.0,-102,-115,0.5613,0.4387,Toss-up,Under,False,False,
2025-02-02,Columbus Blue Jackets,CBJ,Dallas Stars,DAL,3,5,8,True,5.8812,6.0,105,-125,0.5351,0.4649,Toss-up,Over,False,False,
2025-02-02,New York Islanders,NYI,Florida Panthers,FLA,3,6,9,True,5.3935,5.5,-120,-100,0.4527,0.5473,Toss-up,Over,False,False,
2025-02-02,Vegas Golden Knights,VGK,New York Rangers,NYR,2,4,6,True,6.0291,6.0,-120,-100,0.5590,0.4410,Toss-up,Push,False,False,
2025-02-02,Calgary Flames,CGY,Seattle Kraken,SEA,3,2,5,True,5.9602,5.5,-120,-100,0.5479,0.4521,Toss-up,Under,False,False,
2025-02-02,St. Louis Blues,STL,Utah Hockey Club,UTA,2,1,3,True,5.6166,5.5,-110,-110,0.4909,0.5091,Toss-up,Under,False,False,
2025-02-02,Detroit Red Wings,DET,Vancouver Canucks,VAN,3,2,5,True,5.7652,5.5,-110,-110,0.5159,0.4841,Toss-up,Under,False,False,
2025-02-03,Ottawa Senators,OTT,Nashville Predators,NSH,5,2,7,True,5.4695,5.5,-120,-100,0.4658,0.5342,Toss-up,Over,False,False,
2025-02-04,Dallas Stars,DAL,Anaheim Ducks,ANA,1,2,3,True,5.7270,5.5,-118,-101,0.5095,0.4905,Toss-up,Under,False,False,
2025-02-04,Minnesota Wild,MIN,Boston Bruins,BOS,0,3,3,True,6.0809,5.5,-107,-112,0.5672,0.4328,Toss-up,Under,False,False,
2025-02-04,Columbus Blue Jackets,CBJ,Buffalo Sabres,BUF,2,3,5,True,6.7879,6.0,-125,107,0.6714,0.3286,Over,Under,True,False,-100.00
2025-02-04,Toronto Maple Leafs,TOR,Calgary Flames,CGY,6,3,9,True,5.7029,5.5,-117,-102,0.5055,0.4945,Toss-up,Over,False,False,
2025-02-04,Vegas Golden Knights,VGK,New York Islanders,NYI,1,2,3,True,5.6320,5.5,-119,-100,0.4936,0.5064,Toss-up,Under,False,False,
2025-02-04,New Jersey Devils,NJD,Pittsburgh Penguins,PIT,3,2,5,True,5.6389,6.0,-110,-110,0.4947,0.5053,Toss-up,Under,False,False,
2025-02-04,Detroit Red Wings,DET,Seattle Kraken,SEA,5,4,9,True,6.1418,5.5,-120,-100,0.5768,0.4232,Toss-up,Over,False,False,
2025-02-04,Montreal Canadiens,MTL,San Jose Sharks,SJS,4,3,7,True,6.4553,6.0,-120,-100,0.6244,0.3756,Over,Over,True,True,83.33
2025-02-04,Edmonton Oilers,EDM,St. Louis Blues,STL,3,2,5,True,5.7895,6.0,-120,-100,0.5200,0.4800,Toss-up,Under,False,False,
2025-02-04,Ottawa Senators,OTT,Tampa Bay Lightning,TBL,3,4,7,True,5.3144,5.5,-110,-110,0.4390,0.5610,Toss-up,Over,False,False,
2025-02-04,Philadelphia Flyers,PHI,Utah Hockey Club,UTA,2,3,5,True,5.4937,5.5,-109,-110,0.4700,0.5300,Toss-up,Under,False,False,
2025-02-04,Colorado Avalanche,COL,Vancouver Canucks,VAN,0,3,3,True,5.7490,5.5,-115,-105,0.5132,0.4868,Toss-up,Under,False,False,
2025-02-04,Carolina Hurricanes,CAR,Winnipeg Jets,WPG,0,3,3,True,5.8066,5.5,-120,-100,0.5228,0.4772,Toss-up,Under,False,False,
2025-02-04,Florida Panthers,FLA,Washington Capitals,WSH,3,6,9,True,5.5570,5.5,-115,-105,0.4808,0.5192,Toss-up,Over,False,False,
2025-02-05,Edmonton Oilers,EDM,Chicago Blackhawks,CHI,4,3,7,True,6.2052,6.5,-115,-105,0.4266,0.5734,Toss-up,Over,False,False,
2025-02-05,Montreal Canadiens,MTL,Los Angeles Kings,LAK,3,6,9,True,5.3722,6.0,-106,-112,0.4491,0.5509,Toss-up,Over,False,False,
2025-02-05,Boston Bruins,BOS,New York Rangers,NYR,2,3,5,True,6.2390,6.0,-110,-110,0.5919,0.4081,Toss-up,Under,False,False,
2025-02-06,Utah Hockey Club,UTA,Columbus Blue Jackets,CBJ,3,2,5,True,5.8350,5.5,-124,105,0.5275,0.4725,Toss-up,Under,False,False,
2025-02-06,Colorado Avalanche,COL,Calgary Flames,CGY,4,2,6,True,5.5991,6.0,-100,-120,0.4880,0.5120,Toss-up,Push,False,False,
2025-02-06,Carolina Hurricanes,CAR,Minnesota Wild,MIN,1,2,3,True,5.5430,5.5,-108,-113,0.4784,0.5216,Toss-up,Under,False,False,
2025-02-06,Vegas Golden Knights,VGK,New Jersey Devils,NJD,3,1,4,True,5.3718,5.5,-110,-110,0.4490,0.5510,Toss-up,Under,False,False,
2025-02-06,Washington Capitals,WSH,Philadelphia Flyers,PHI,4,3,7,True,5.6767,5.5,-120,103,0.5011,0.4989,Toss-up,Over,False,False,
2025-02-06,Toronto Maple Leafs,TOR,Seattle Kraken,SEA,3,1,4,True,6.5229,6.0,-115,-105,0.6343,0.3657,Over,Under,True,False,-100.00
2025-02-06,Vancouver Canucks,VAN,San Jose Sharks,SJS,2,1,3,True,6.0830,5.5,-120,-100,0.5676,0.4324,Toss-up,Under,False,False,
2025-02-06,Florida Panthers,FLA,St. Louis Blues,STL,3,2,5,True,5.7926,5.5,-120,-100,0.5205,0.4795,Toss-up,Under,False,False,
2025-02-06,Ottawa Senators,OTT,Tampa Bay Lightning,TBL,1,5,6,True,5.4193,5.5,-125,105,0.4572,0.5428,Toss-up,Over,False,False,
2025-02-07,Nashville Predators,NSH,Chicago Blackhawks,CHI,2,6,8,True,6.2889,6.0,-115,-105,0.5995,0.4005,Toss-up,Over,False,False,
2025-02-07,Colorado Avalanche,COL,Edmonton Oilers,EDM,5,4,9,True,5.7992,6.5,-120,-100,0.3615,0.6385,Under,Over,True,False,-100.00
2025-02-07,Dallas Stars,DAL,Los Angeles Kings,LAK,4,5,9,True,5.1414,5.5,102,-120,0.4088,0.5912,Toss-up,Over,False,False,
2025-02-07,Pittsburgh Penguins,PIT,New York Rangers,NYR,3,2,5,True,6.0888,6.0,-100,-120,0.5685,0.4315,Toss-up,Under,False,False,
2025-02-07,New York Islanders,NYI,Winnipeg Jets,WPG,3,4,7,True,5.4846,5.5,-100,-120,0.4684,0.5316,Toss-up,Over,False,False,
2025-02-08,Vegas Golden Knights,VGK,Boston Bruins,BOS,4,3,7,True,5.8457,5.5,-115,-105,0.5292,0.4708,Toss-up,Over,False,False,
2025-02-08,Utah Hockey Club,UTA,Carolina Hurricanes,CAR,3,7,10,True,5.3266,5.5,-110,-110,0.4411,0.5589,Toss-up,Over,False,False,
2025-02-08,New York Rangers,NYR,Columbus Blue Jackets,CBJ,4,3,7,True,6.1856,6.0,-120,-100,0.5836,0.4164,Toss-up,Over,False,False,
2025-02-08,Seattle Kraken,SEA,Calgary Flames,CGY,3,2,5,True,6.0321,5.5,-120,101,0.5595,0.4405,Toss-up,Under,False,False,
2025-02-08,Tampa Bay Lightning,TBL,Detroit Red Wings,DET,6,3,9,True,5.9061,6.0,-115,-105,0.5391,0.4609,Toss-up,Over,False,False,
2025-02-08,Ottawa Senators,OTT,Florida Panthers,FLA,1,5,6,True,5.5091,5.5,-110,-111,0.4726,0.5274,Toss-up,Over,False,False,
2025-02-08,Anaheim Ducks,ANA,Los Angeles Kings,LAK,2,1,3,True,5.3412,5.5,-110,-110,0.4437,0.5563,Toss-up,Under,False,False,
2025-02-08,New York Islanders,NYI,Minnesota Wild,MIN,3,6,9,True,5.3600,5.5,-100,-115,0.4469,0.5531,Toss-up,Over,False,False,
2025-02-08,New Jersey Devils,NJD,Montreal Canadiens,MTL,4,0,4,True,5.7174,6.0,-104,-113,0.5079,0.4921,Toss-up,Under,False,False,
2025-02-08,Buffalo Sabres,BUF,Nashville Predators,NSH,4,6,10,True,6.6606,6.5,-106,-112,0.4986,0.5014,Toss-up,Over,False,False,
2025-02-08,Pittsburgh Penguins,PIT,Philadelphia Flyers,PHI,2,3,5,True,5.8109,5.5,-105,-115,0.5235,0.4765,Toss-up,Under,False,False,
2025-02-08,Dallas Stars,DAL,San Jose Sharks,SJS,8,3,11,True,6.1849,6.0,-113,-105,0.5835,0.4165,Toss-up,Over,False,False,
2025-02-08,Chicago Blackhawks,CHI,St. Louis Blues,STL,5,6,11,True,5.9333,5.5,-120,-100,0.5435,0.4565,Toss-up,Over,False,False,
2025-02-08,Toronto Maple Leafs,TOR,Vancouver Canucks,VAN,1,2,3,True,5.6975,5.5,-102,-117,0.5046,0.4954,Toss-up,Under,False,False,
2025-02-09,Tampa Bay Lightning,TBL,Montreal Canadiens,MTL,5,3,8,True,6.2137,6.5,-105,-115,0.4280,0.5720,Toss-up,Over,False,False,
2025-02-09,Utah Hockey Club,UTA,Washington Capitals,WSH,5,4,9,True,5.6621,5.5,-110,-110,0.4986,0.5014,Toss-up,Over,False,False,
2025-02-22,Anaheim Ducks,ANA,Boston Bruins,BOS,3,2,5,True,5.7787,5.5,-112,-105,0.5182,0.4818,Toss-up,Under,False,False,
2025-02-22,New York Rangers,NYR,Buffalo Sabres,BUF,2,8,10,True,6.6359,6.5,102,-119,0.4948,0.5052,Toss-up,Over,False,False,
2025-02-22,Chicago Blackhawks,CHI,Columbus Blue Jackets,CBJ,1,5,6,True,6.6032,6.0,-115,-105,0.6458,0.3542,Over,Push,False,False,
2025-02-22,Minnesota Wild,MIN,Detroit Red Wings,DET,4,3,7,True,5.8670,5.5,-120,-100,0.5327,0.4673,Toss-up,Over,False,False,
2025-02-22,Seattle Kraken,SEA,Florida Panthers,FLA,2,1,3,True,6.2225,5.5,-120,103,0.5894,0.4106,Toss-up,Under,False,False,
2025-02-22,Utah Hockey Club,UTA,Los Angeles Kings,LAK,3,5,8,True,5.3618,5.5,-100,-120,0.4473,0.5527,Toss-up,Over,False,False,
2025-02-22,Dallas Stars,DAL,New Jersey Devils,NJD,4,2,6,True,5.4249,5.5,-110,-107,0.4582,0.5418,Toss-up,Over,False,False,
2025-02-22,Colorado Avalanche,COL,Nashville Predators,NSH,1,2,3,True,6.2643,6.5,-102,-117,0.4361,0.5639,Toss-up,Under,False,False,
2025-02-22,Montreal Canadiens,MTL,Ottawa Senators,OTT,5,2,7,True,5.7246,5.5,-122,105,0.5091,0.4909,Toss-up,Over,False,False,
2025-02-22,Edmonton Oilers,EDM,Philadelphia Flyers,PHI,3,6,9,True,5.9629,6.0,-113,-105,0.5483,0.4517,Toss-up,Over,False,False,
2025-02-22,Washington Capitals,WSH,Pittsburgh Penguins,PIT,8,3,11,True,5.9375,5.5,-120,-100,0.5442,0.4558,Toss-up,Over,False,False,
2025-02-22,Winnipeg Jets,WPG,St. Louis Blues,STL,4,3,7,True,5.8441,6.0,-105,-115,0.5290,0.4710,Toss-up,Over,False,False,
2025-02-22,Carolina Hurricanes,CAR,Toronto Maple Leafs,TOR,3,6,9,True,5.7815,5.5,-121,101,0.5186,0.4814,Toss-up,Over,False,False,
2025-02-22,Vancouver Canucks,VAN,Vegas Golden Knights,VGK,1,3,4,True,5.3476,5.5,-100,-120,0.4448,0.5552,Toss-up,Under,False,False,
2025-02-23,San Jose Sharks,SJS,Calgary Flames,CGY,2,3,5,True,6.1295,6.0,-115,-102,0.5749,0.4251,Toss-up,Under,False,False,
2025-02-23,Toronto Maple Leafs,TOR,Chicago Blackhawks,CHI,5,2,7,True,6.4859,6.0,-113,-105,0.6289,0.3711,Over,Over,True,True,88.50
2025-02-23,Anaheim Ducks,ANA,Detroit Red Wings,DET,4,5,9,True,5.7733,5.5,-115,-104,0.5173,0.4827,Toss-up,Over,False,False,
2025-02-23,New Jersey Devils,NJD,Nashville Predators,NSH,5,0,5,True,5.6727,6.0,-105,-115,0.5004,0.4996,Toss-up,Under,False,False,
2025-02-23,Dallas Stars,DAL,New York Islanders,NYI,4,3,7,True,5.7990,5.5,-120,101,0.5215,0.4785,Toss-up,Over,False,False,
2025-02-23,New York Rangers,NYR,Pittsburgh Penguins,PIT,5,3,8,True,6.2951,6.0,-110,-110,0.6005,0.3995,Over,Over,True,True,90.91
